ndc,front_path,back_path,split
13913-0008-11,/home/user/Github/pill_classification/pill_yolo/raw_data/splited_aug/front/13913-0008-11_NLMIMAGE10_40402001.jpg,/home/user/Github/pill_classification/pill_yolo/raw_data/splited_aug/back/13913-0008-11_NLMIMAGE10_40402001.jpg,train
16110-0075-01,/home/user/Github/pill_classification/pill_yolo/raw_data/splited_aug/front/16110-0075-01_NLMIMAGE10_D21FE93F.jpg,/home/user/Github/pill_classification/pill_yolo/raw_data/splited_aug/back/16110-0075-01_NLMIMAGE10_D21FE93F.jpg,train
16110-0259-04,/home/user/Github/pill_classification/pill_yolo/raw_data/splited_aug/front/16110-0259-04_NLMIMAGE10_4515A2CD.jpg,/home/user/Github/pill_classification/pill_yolo/raw_data/splited_aug/back/16110-0259-04_NLMIMAGE10_4515A2CD.jpg,train
16252-0569-60,/home/user/Github/pill_classification/pill_yolo/raw_data/splited_aug/front/16252-0569-60_NLMIMAGE10_A70ED396.jpg,/home/user/Github/pill_classification/pill_yolo/raw_data/splited_aug/back/16252-0569-60_NLMIMAGE10_A70ED396.jpg,val
16252-0570-30,/home/user/Github/pill_classification/pill_yolo/raw_data/splited_aug/front/16252-0570-30_NLMIMAGE10_4B34A585.jpg,/home/user/Github/pill_classification/pill_yolo/raw_data/splited_aug/back/16252-0570-30_NLMIMAGE10_4B34A585.jpg,train
16252-0571-01,/home/user/Github/pill_classification/pill_yolo/raw_data/splited_aug/front/16252-0571-01_NLMIMAGE10_733CB9F5.jpg,/home/user/Github/pill_classification/pill_yolo/raw_data/splited_aug/back/16252-0571-01_NLMIMAGE10_733CB9F5.jpg,train
16252-0572-50,/home/user/Github/pill_classification/pill_yolo/raw_data/splited_aug/front/16252-0572-50_NLMIMAGE10_DB1FEDBF.jpg,/home/user/Github/pill_classification/pill_yolo/raw_data/splited_aug/back/16252-0572-50_NLMIMAGE10_DB1FEDBF.jpg,train
16252-0573-50,/home/user/Github/pill_classification/pill_yolo/raw_data/splited_aug/front/16252-0573-50_NLMIMAGE10_EE387713.jpg,/home/user/Github/pill_classification/pill_yolo/raw_data/splited_aug/back/16252-0573-50_NLMIMAGE10_EE387713.jpg,train
16714-0298-01,/home/user/Github/pill_classification/pill_yolo/raw_data/splited_aug/front/16714-0298-01_NLMIMAGE10_9951CCDE.jpg,/home/user/Github/pill_classification/pill_yolo/raw_data/splited_aug/back/16714-0298-01_NLMIMAGE10_9951CCDE.jpg,train
16714-0391-02,/home/user/Github/pill_classification/pill_yolo/raw_data/splited_aug/front/16714-0391-02_NLMIMAGE10_9A51CD0E.jpg,/home/user/Github/pill_classification/pill_yolo/raw_data/splited_aug/back/16714-0391-02_NLMIMAGE10_9A51CD0E.jpg,val
16714-0439-01,/home/user/Github/pill_classification/pill_yolo/raw_data/splited_aug/front/16714-0439-01_NLMIMAGE10_D544EAA7.jpg,/home/user/Github/pill_classification/pill_yolo/raw_data/splited_aug/back/16714-0439-01_NLMIMAGE10_D544EAA7.jpg,train
16714-0661-01,/home/user/Github/pill_classification/pill_yolo/raw_data/splited_aug/front/16714-0661-01_NLMIMAGE10_6F4A3791.jpg,/home/user/Github/pill_classification/pill_yolo/raw_data/splited_aug/back/16714-0661-01_NLMIMAGE10_6F4A3791.jpg,train
16714-0662-01,/home/user/Github/pill_classification/pill_yolo/raw_data/splited_aug/front/16714-0662-01_NLMIMAGE10_9E4D4F3A.jpg,/home/user/Github/pill_classification/pill_yolo/raw_data/splited_aug/back/16714-0662-01_NLMIMAGE10_9E4D4F3A.jpg,train
16714-0663-01,/home/user/Github/pill_classification/pill_yolo/raw_data/splited_aug/front/16714-0663-01_NLMIMAGE10_3F159FCC.jpg,/home/user/Github/pill_classification/pill_yolo/raw_data/splited_aug/back/16714-0663-01_NLMIMAGE10_3F159FCC.jpg,train
16729-0153-01,/home/user/Github/pill_classification/pill_yolo/raw_data/splited_aug/front/16729-0153-01_NLMIMAGE10_8751C3DE.jpg,/home/user/Github/pill_classification/pill_yolo/raw_data/splited_aug/back/16729-0153-01_NLMIMAGE10_8751C3DE.jpg,train
17478-0767-10,/home/user/Github/pill_classification/pill_yolo/raw_data/splited_aug/front/17478-0767-10_NLMIMAGE10_B6415B0A.jpg,/home/user/Github/pill_classification/pill_yolo/raw_data/splited_aug/back/17478-0767-10_NLMIMAGE10_B6415B0A.jpg,val
17772-0101-01,/home/user/Github/pill_classification/pill_yolo/raw_data/splited_aug/front/17772-0101-01_NLMIMAGE10_AB5055A2.jpg,/home/user/Github/pill_classification/pill_yolo/raw_data/splited_aug/back/17772-0101-01_NLMIMAGE10_AB5055A2.jpg,train
17772-0123-01,/home/user/Github/pill_classification/pill_yolo/raw_data/splited_aug/front/17772-0123-01_NLMIMAGE10_BF3CDFD6.jpg,/home/user/Github/pill_classification/pill_yolo/raw_data/splited_aug/back/17772-0123-01_NLMIMAGE10_BF3CDFD6.jpg,train
23155-0010-01,/home/user/Github/pill_classification/pill_yolo/raw_data/splited_aug/front/23155-0010-01_NLMIMAGE10_9E4D4F6A.jpg,/home/user/Github/pill_classification/pill_yolo/raw_data/splited_aug/back/23155-0010-01_NLMIMAGE10_9E4D4F6A.jpg,train
23155-0118-01,/home/user/Github/pill_classification/pill_yolo/raw_data/splited_aug/front/23155-0118-01_NLMIMAGE10_EF3977FB.jpg,/home/user/Github/pill_classification/pill_yolo/raw_data/splited_aug/back/23155-0118-01_NLMIMAGE10_EF3977FB.jpg,val
23155-0119-01,/home/user/Github/pill_classification/pill_yolo/raw_data/splited_aug/front/23155-0119-01_NLMIMAGE10_6F3FB7ED.jpg,/home/user/Github/pill_classification/pill_yolo/raw_data/splited_aug/back/23155-0119-01_NLMIMAGE10_6F3FB7ED.jpg,train
27437-0110-06,/home/user/Github/pill_classification/pill_yolo/raw_data/splited_aug/front/27437-0110-06_NLMIMAGE10_774ABB95.jpg,/home/user/Github/pill_classification/pill_yolo/raw_data/splited_aug/back/27437-0110-06_NLMIMAGE10_774ABB95.jpg,val
29033-0004-12,/home/user/Github/pill_classification/pill_yolo/raw_data/splited_aug/front/29033-0004-12_NLMIMAGE10_C11360BB.jpg,/home/user/Github/pill_classification/pill_yolo/raw_data/splited_aug/back/29033-0004-12_NLMIMAGE10_C11360BB.jpg,train
29033-0019-12,/home/user/Github/pill_classification/pill_yolo/raw_data/splited_aug/front/29033-0019-12_NLMIMAGE10_3C489E14.jpg,/home/user/Github/pill_classification/pill_yolo/raw_data/splited_aug/back/29033-0019-12_NLMIMAGE10_3C489E14.jpg,train
29033-0020-12,/home/user/Github/pill_classification/pill_yolo/raw_data/splited_aug/front/29033-0020-12_NLMIMAGE10_BE135F6A.jpg,/home/user/Github/pill_classification/pill_yolo/raw_data/splited_aug/back/29033-0020-12_NLMIMAGE10_BE135F6A.jpg,train
29300-0130-05,/home/user/Github/pill_classification/pill_yolo/raw_data/splited_aug/front/29300-0130-05_NLMIMAGE10_63443191.jpg,/home/user/Github/pill_classification/pill_yolo/raw_data/splited_aug/back/29300-0130-05_NLMIMAGE10_63443191.jpg,train
30698-0421-12,/home/user/Github/pill_classification/pill_yolo/raw_data/splited_aug/front/30698-0421-12_NLMIMAGE10_5239A91D.jpg,/home/user/Github/pill_classification/pill_yolo/raw_data/splited_aug/back/30698-0421-12_NLMIMAGE10_5239A91D.jpg,train
31722-0221-01,/home/user/Github/pill_classification/pill_yolo/raw_data/splited_aug/front/31722-0221-01_NLMIMAGE10_17080BB0.jpg,/home/user/Github/pill_classification/pill_yolo/raw_data/splited_aug/back/31722-0221-01_NLMIMAGE10_17080BB0.jpg,val
31722-0223-05,/home/user/Github/pill_classification/pill_yolo/raw_data/splited_aug/front/31722-0223-05_NLMIMAGE10_17080B80.jpg,/home/user/Github/pill_classification/pill_yolo/raw_data/splited_aug/back/31722-0223-05_NLMIMAGE10_17080B80.jpg,train
31722-0377-02,/home/user/Github/pill_classification/pill_yolo/raw_data/splited_aug/front/31722-0377-02_NLMIMAGE10_513DA8AD.jpg,/home/user/Github/pill_classification/pill_yolo/raw_data/splited_aug/back/31722-0377-02_NLMIMAGE10_513DA8AD.jpg,train
31722-0542-01,/home/user/Github/pill_classification/pill_yolo/raw_data/splited_aug/front/31722-0542-01_NLMIMAGE10_294594EC.jpg,/home/user/Github/pill_classification/pill_yolo/raw_data/splited_aug/back/31722-0542-01_NLMIMAGE10_294594EC.jpg,train
31722-0544-01,/home/user/Github/pill_classification/pill_yolo/raw_data/splited_aug/front/31722-0544-01_NLMIMAGE10_BC3BDE6E.jpg,/home/user/Github/pill_classification/pill_yolo/raw_data/splited_aug/back/31722-0544-01_NLMIMAGE10_BC3BDE6E.jpg,train
31722-0545-10,/home/user/Github/pill_classification/pill_yolo/raw_data/splited_aug/front/31722-0545-10_NLMIMAGE10_B83BDC5E.jpg,/home/user/Github/pill_classification/pill_yolo/raw_data/splited_aug/back/31722-0545-10_NLMIMAGE10_B83BDC5E.jpg,train
31722-0573-30,/home/user/Github/pill_classification/pill_yolo/raw_data/splited_aug/front/31722-0573-30_NLMIMAGE10_914D48AA.jpg,/home/user/Github/pill_classification/pill_yolo/raw_data/splited_aug/back/31722-0573-30_NLMIMAGE10_914D48AA.jpg,train
41616-0758-81,/home/user/Github/pill_classification/pill_yolo/raw_data/splited_aug/front/41616-0758-81_NLMIMAGE10_071283A4.jpg,/home/user/Github/pill_classification/pill_yolo/raw_data/splited_aug/back/41616-0758-81_NLMIMAGE10_071283A4.jpg,train
43386-0440-24,/home/user/Github/pill_classification/pill_yolo/raw_data/splited_aug/front/43386-0440-24_NLMIMAGE10_D51C6AA3.jpg,/home/user/Github/pill_classification/pill_yolo/raw_data/splited_aug/back/43386-0440-24_NLMIMAGE10_D51C6AA3.jpg,val
43598-0510-30,/home/user/Github/pill_classification/pill_yolo/raw_data/splited_aug/front/43598-0510-30_NLMIMAGE10_2F4F97BC.jpg,/home/user/Github/pill_classification/pill_yolo/raw_data/splited_aug/back/43598-0510-30_NLMIMAGE10_2F4F97BC.jpg,val
47781-0303-01,/home/user/Github/pill_classification/pill_yolo/raw_data/splited_aug/front/47781-0303-01_NLMIMAGE10_FE40FF57.jpg,/home/user/Github/pill_classification/pill_yolo/raw_data/splited_aug/back/47781-0303-01_NLMIMAGE10_FE40FF57.jpg,val
47781-0307-01,/home/user/Github/pill_classification/pill_yolo/raw_data/splited_aug/front/47781-0307-01_NLMIMAGE10_C41C6263.jpg,/home/user/Github/pill_classification/pill_yolo/raw_data/splited_aug/back/47781-0307-01_NLMIMAGE10_C41C6263.jpg,train
47781-0308-01,/home/user/Github/pill_classification/pill_yolo/raw_data/splited_aug/front/47781-0308-01_NLMIMAGE10_CA3BE52F.jpg,/home/user/Github/pill_classification/pill_yolo/raw_data/splited_aug/back/47781-0308-01_NLMIMAGE10_CA3BE52F.jpg,train
49230-0640-21,/home/user/Github/pill_classification/pill_yolo/raw_data/splited_aug/front/49230-0640-21_NLMIMAGE10_C81C6413.jpg,/home/user/Github/pill_classification/pill_yolo/raw_data/splited_aug/back/49230-0640-21_NLMIMAGE10_C81C6413.jpg,train
49884-0455-11,/home/user/Github/pill_classification/pill_yolo/raw_data/splited_aug/front/49884-0455-11_NLMIMAGE10_D80E6C13.jpg,/home/user/Github/pill_classification/pill_yolo/raw_data/splited_aug/back/49884-0455-11_NLMIMAGE10_D80E6C13.jpg,train
49884-0501-01,/home/user/Github/pill_classification/pill_yolo/raw_data/splited_aug/front/49884-0501-01_NLMIMAGE10_EB3975BB.jpg,/home/user/Github/pill_classification/pill_yolo/raw_data/splited_aug/back/49884-0501-01_NLMIMAGE10_EB3975BB.jpg,train
49884-0726-01,/home/user/Github/pill_classification/pill_yolo/raw_data/splited_aug/front/49884-0726-01_NLMIMAGE10_38349C24.jpg,/home/user/Github/pill_classification/pill_yolo/raw_data/splited_aug/back/49884-0726-01_NLMIMAGE10_38349C24.jpg,val
49884-0727-03,/home/user/Github/pill_classification/pill_yolo/raw_data/splited_aug/front/49884-0727-03_NLMIMAGE10_A339D1FE.jpg,/home/user/Github/pill_classification/pill_yolo/raw_data/splited_aug/back/49884-0727-03_NLMIMAGE10_A339D1FE.jpg,train
50111-0851-01,/home/user/Github/pill_classification/pill_yolo/raw_data/splited_aug/front/50111-0851-01_NLMIMAGE10_873243C2.jpg,/home/user/Github/pill_classification/pill_yolo/raw_data/splited_aug/back/50111-0851-01_NLMIMAGE10_873243C2.jpg,train
50111-0884-05,/home/user/Github/pill_classification/pill_yolo/raw_data/splited_aug/front/50111-0884-05_NLMIMAGE10_68303421.jpg,/home/user/Github/pill_classification/pill_yolo/raw_data/splited_aug/back/50111-0884-05_NLMIMAGE10_68303421.jpg,train
50111-0990-01,/home/user/Github/pill_classification/pill_yolo/raw_data/splited_aug/front/50111-0990-01_NLMIMAGE10_EF3677D3.jpg,/home/user/Github/pill_classification/pill_yolo/raw_data/splited_aug/back/50111-0990-01_NLMIMAGE10_EF3677D3.jpg,val
50458-0647-65,/home/user/Github/pill_classification/pill_yolo/raw_data/splited_aug/front/50458-0647-65_NLMIMAGE10_561E2B21.jpg,/home/user/Github/pill_classification/pill_yolo/raw_data/splited_aug/back/50458-0647-65_NLMIMAGE10_561E2B21.jpg,train
50474-0598-66,/home/user/Github/pill_classification/pill_yolo/raw_data/splited_aug/front/50474-0598-66_NLMIMAGE10_FB15FDEF.jpg,/home/user/Github/pill_classification/pill_yolo/raw_data/splited_aug/back/50474-0598-66_NLMIMAGE10_FB15FDEF.jpg,train
50844-0519-02,/home/user/Github/pill_classification/pill_yolo/raw_data/splited_aug/front/50844-0519-02_NLMIMAGE10_D538EA97.jpg,/home/user/Github/pill_classification/pill_yolo/raw_data/splited_aug/back/50844-0519-02_NLMIMAGE10_D538EA97.jpg,train
51079-0077-20,/home/user/Github/pill_classification/pill_yolo/raw_data/splited_aug/front/51079-0077-20_NLMIMAGE10_233511E8.jpg,/home/user/Github/pill_classification/pill_yolo/raw_data/splited_aug/back/51079-0077-20_NLMIMAGE10_233511E8.jpg,train
51079-0078-20,/home/user/Github/pill_classification/pill_yolo/raw_data/splited_aug/front/51079-0078-20_NLMIMAGE10_2C351668.jpg,/home/user/Github/pill_classification/pill_yolo/raw_data/splited_aug/back/51079-0078-20_NLMIMAGE10_2C351668.jpg,train
51079-0190-19,/home/user/Github/pill_classification/pill_yolo/raw_data/splited_aug/front/51079-0190-19_NLMIMAGE10_453522F9.jpg,/home/user/Github/pill_classification/pill_yolo/raw_data/splited_aug/back/51079-0190-19_NLMIMAGE10_453522F9.jpg,train
51079-0584-20,/home/user/Github/pill_classification/pill_yolo/raw_data/splited_aug/front/51079-0584-20_NLMIMAGE10_3B351DB8.jpg,/home/user/Github/pill_classification/pill_yolo/raw_data/splited_aug/back/51079-0584-20_NLMIMAGE10_3B351DB8.jpg,train
51079-0585-20,/home/user/Github/pill_classification/pill_yolo/raw_data/splited_aug/front/51079-0585-20_NLMIMAGE10_313518D8.jpg,/home/user/Github/pill_classification/pill_yolo/raw_data/splited_aug/back/51079-0585-20_NLMIMAGE10_313518D8.jpg,train
51079-0936-20,/home/user/Github/pill_classification/pill_yolo/raw_data/splited_aug/front/51079-0936-20_NLMIMAGE10_57352BF9.jpg,/home/user/Github/pill_classification/pill_yolo/raw_data/splited_aug/back/51079-0936-20_NLMIMAGE10_57352BF9.jpg,train
51079-0937-20,/home/user/Github/pill_classification/pill_yolo/raw_data/splited_aug/front/51079-0937-20_NLMIMAGE10_1E350F18.jpg,/home/user/Github/pill_classification/pill_yolo/raw_data/splited_aug/back/51079-0937-20_NLMIMAGE10_1E350F18.jpg,train
51672-4111-01,/home/user/Github/pill_classification/pill_yolo/raw_data/splited_aug/front/51672-4111-01_NLMIMAGE10_3C349E34.jpg,/home/user/Github/pill_classification/pill_yolo/raw_data/splited_aug/back/51672-4111-01_NLMIMAGE10_3C349E34.jpg,train
51991-0073-01,/home/user/Github/pill_classification/pill_yolo/raw_data/splited_aug/front/51991-0073-01_NLMIMAGE10_EE1FF71F.jpg,/home/user/Github/pill_classification/pill_yolo/raw_data/splited_aug/back/51991-0073-01_NLMIMAGE10_EE1FF71F.jpg,val
51991-0074-01,/home/user/Github/pill_classification/pill_yolo/raw_data/splited_aug/front/51991-0074-01_NLMIMAGE10_58062C61.jpg,/home/user/Github/pill_classification/pill_yolo/raw_data/splited_aug/back/51991-0074-01_NLMIMAGE10_58062C61.jpg,train
51991-0746-90,/home/user/Github/pill_classification/pill_yolo/raw_data/splited_aug/front/51991-0746-90_NLMIMAGE10_7151B8CD.jpg,/home/user/Github/pill_classification/pill_yolo/raw_data/splited_aug/back/51991-0746-90_NLMIMAGE10_7151B8CD.jpg,train
51991-0747-10,/home/user/Github/pill_classification/pill_yolo/raw_data/splited_aug/front/51991-0747-10_NLMIMAGE10_234F91EC.jpg,/home/user/Github/pill_classification/pill_yolo/raw_data/splited_aug/back/51991-0747-10_NLMIMAGE10_234F91EC.jpg,train
51991-0748-10,/home/user/Github/pill_classification/pill_yolo/raw_data/splited_aug/front/51991-0748-10_NLMIMAGE10_274F93FC.jpg,/home/user/Github/pill_classification/pill_yolo/raw_data/splited_aug/back/51991-0748-10_NLMIMAGE10_274F93FC.jpg,train
51991-0772-05,/home/user/Github/pill_classification/pill_yolo/raw_data/splited_aug/front/51991-0772-05_NLMIMAGE10_AE3BD74E.jpg,/home/user/Github/pill_classification/pill_yolo/raw_data/splited_aug/back/51991-0772-05_NLMIMAGE10_AE3BD74E.jpg,train
53489-0118-02,/home/user/Github/pill_classification/pill_yolo/raw_data/splited_aug/front/53489-0118-02_NLMIMAGE10_FA34FD77.jpg,/home/user/Github/pill_classification/pill_yolo/raw_data/splited_aug/back/53489-0118-02_NLMIMAGE10_FA34FD77.jpg,train
53489-0119-02,/home/user/Github/pill_classification/pill_yolo/raw_data/splited_aug/front/53489-0119-02_NLMIMAGE10_333499B4.jpg,/home/user/Github/pill_classification/pill_yolo/raw_data/splited_aug/back/53489-0119-02_NLMIMAGE10_333499B4.jpg,train
53489-0648-01,/home/user/Github/pill_classification/pill_yolo/raw_data/splited_aug/front/53489-0648-01_NLMIMAGE10_D31DE9BF.jpg,/home/user/Github/pill_classification/pill_yolo/raw_data/splited_aug/back/53489-0648-01_NLMIMAGE10_D31DE9BF.jpg,train
53746-0101-01,/home/user/Github/pill_classification/pill_yolo/raw_data/splited_aug/front/53746-0101-01_NLMIMAGE10_A634D376.jpg,/home/user/Github/pill_classification/pill_yolo/raw_data/splited_aug/back/53746-0101-01_NLMIMAGE10_A634D376.jpg,train
53746-0103-05,/home/user/Github/pill_classification/pill_yolo/raw_data/splited_aug/front/53746-0103-05_NLMIMAGE10_14080A00.jpg,/home/user/Github/pill_classification/pill_yolo/raw_data/splited_aug/back/53746-0103-05_NLMIMAGE10_14080A00.jpg,train
53746-0542-05,/home/user/Github/pill_classification/pill_yolo/raw_data/splited_aug/front/53746-0542-05_NLMIMAGE10_A94D54DA.jpg,/home/user/Github/pill_classification/pill_yolo/raw_data/splited_aug/back/53746-0542-05_NLMIMAGE10_A94D54DA.jpg,train
54092-0172-12,/home/user/Github/pill_classification/pill_yolo/raw_data/splited_aug/front/54092-0172-12_NLMIMAGE10_BD38DEC6.jpg,/home/user/Github/pill_classification/pill_yolo/raw_data/splited_aug/back/54092-0172-12_NLMIMAGE10_BD38DEC6.jpg,train
54092-0189-81,/home/user/Github/pill_classification/pill_yolo/raw_data/splited_aug/front/54092-0189-81_NLMIMAGE10_381B9C6C.jpg,/home/user/Github/pill_classification/pill_yolo/raw_data/splited_aug/back/54092-0189-81_NLMIMAGE10_381B9C6C.jpg,train
54092-0191-12,/home/user/Github/pill_classification/pill_yolo/raw_data/splited_aug/front/54092-0191-12_NLMIMAGE10_281C9444.jpg,/home/user/Github/pill_classification/pill_yolo/raw_data/splited_aug/back/54092-0191-12_NLMIMAGE10_281C9444.jpg,train
55111-0113-81,/home/user/Github/pill_classification/pill_yolo/raw_data/splited_aug/front/55111-0113-81_NLMIMAGE10_A751D3CE.jpg,/home/user/Github/pill_classification/pill_yolo/raw_data/splited_aug/back/55111-0113-81_NLMIMAGE10_A751D3CE.jpg,val
55111-0129-60,/home/user/Github/pill_classification/pill_yolo/raw_data/splited_aug/front/55111-0129-60_NLMIMAGE10_B051D81E.jpg,/home/user/Github/pill_classification/pill_yolo/raw_data/splited_aug/back/55111-0129-60_NLMIMAGE10_B051D81E.jpg,train
55111-0157-30,/home/user/Github/pill_classification/pill_yolo/raw_data/splited_aug/front/55111-0157-30_NLMIMAGE10_D70E6BE3.jpg,/home/user/Github/pill_classification/pill_yolo/raw_data/splited_aug/back/55111-0157-30_NLMIMAGE10_D70E6BE3.jpg,train
55111-0158-10,/home/user/Github/pill_classification/pill_yolo/raw_data/splited_aug/front/55111-0158-10_NLMIMAGE10_BD38DEF6.jpg,/home/user/Github/pill_classification/pill_yolo/raw_data/splited_aug/back/55111-0158-10_NLMIMAGE10_BD38DEF6.jpg,train
55111-0159-01,/home/user/Github/pill_classification/pill_yolo/raw_data/splited_aug/front/55111-0159-01_NLMIMAGE10_DA0E6D63.jpg,/home/user/Github/pill_classification/pill_yolo/raw_data/splited_aug/back/55111-0159-01_NLMIMAGE10_DA0E6D63.jpg,val
55111-0339-01,/home/user/Github/pill_classification/pill_yolo/raw_data/splited_aug/front/55111-0339-01_NLMIMAGE10_6D03B6BD.jpg,/home/user/Github/pill_classification/pill_yolo/raw_data/splited_aug/back/55111-0339-01_NLMIMAGE10_6D03B6BD.jpg,train
55111-0340-01,/home/user/Github/pill_classification/pill_yolo/raw_data/splited_aug/front/55111-0340-01_NLMIMAGE10_7303B98D.jpg,/home/user/Github/pill_classification/pill_yolo/raw_data/splited_aug/back/55111-0340-01_NLMIMAGE10_7303B98D.jpg,train
55111-0341-01,/home/user/Github/pill_classification/pill_yolo/raw_data/splited_aug/front/55111-0341-01_NLMIMAGE10_C238E107.jpg,/home/user/Github/pill_classification/pill_yolo/raw_data/splited_aug/back/55111-0341-01_NLMIMAGE10_C238E107.jpg,train
55111-0395-30,/home/user/Github/pill_classification/pill_yolo/raw_data/splited_aug/front/55111-0395-30_NLMIMAGE10_C14060D3.jpg,/home/user/Github/pill_classification/pill_yolo/raw_data/splited_aug/back/55111-0395-30_NLMIMAGE10_C14060D3.jpg,train
55111-0398-30,/home/user/Github/pill_classification/pill_yolo/raw_data/splited_aug/front/55111-0398-30_NLMIMAGE10_B80EDC06.jpg,/home/user/Github/pill_classification/pill_yolo/raw_data/splited_aug/back/55111-0398-30_NLMIMAGE10_B80EDC06.jpg,train
55111-0399-90,/home/user/Github/pill_classification/pill_yolo/raw_data/splited_aug/front/55111-0399-90_NLMIMAGE10_B23BD95E.jpg,/home/user/Github/pill_classification/pill_yolo/raw_data/splited_aug/back/55111-0399-90_NLMIMAGE10_B23BD95E.jpg,train
55111-0493-30,/home/user/Github/pill_classification/pill_yolo/raw_data/splited_aug/front/55111-0493-30_NLMIMAGE10_7A493D79.jpg,/home/user/Github/pill_classification/pill_yolo/raw_data/splited_aug/back/55111-0493-30_NLMIMAGE10_7A493D79.jpg,val
55111-0586-01,/home/user/Github/pill_classification/pill_yolo/raw_data/splited_aug/front/55111-0586-01_NLMIMAGE10_6439B27D.jpg,/home/user/Github/pill_classification/pill_yolo/raw_data/splited_aug/back/55111-0586-01_NLMIMAGE10_6439B27D.jpg,train
55111-0587-01,/home/user/Github/pill_classification/pill_yolo/raw_data/splited_aug/front/55111-0587-01_NLMIMAGE10_FB3AFD97.jpg,/home/user/Github/pill_classification/pill_yolo/raw_data/splited_aug/back/55111-0587-01_NLMIMAGE10_FB3AFD97.jpg,train
57237-0017-60,/home/user/Github/pill_classification/pill_yolo/raw_data/splited_aug/front/57237-0017-60_NLMIMAGE10_3A3D9D3C.jpg,/home/user/Github/pill_classification/pill_yolo/raw_data/splited_aug/back/57237-0017-60_NLMIMAGE10_3A3D9D3C.jpg,val
57237-0018-30,/home/user/Github/pill_classification/pill_yolo/raw_data/splited_aug/front/57237-0018-30_NLMIMAGE10_F63AFB57.jpg,/home/user/Github/pill_classification/pill_yolo/raw_data/splited_aug/back/57237-0018-30_NLMIMAGE10_F63AFB57.jpg,train
57237-0019-30,/home/user/Github/pill_classification/pill_yolo/raw_data/splited_aug/front/57237-0019-30_NLMIMAGE10_3E3D9F7C.jpg,/home/user/Github/pill_classification/pill_yolo/raw_data/splited_aug/back/57237-0019-30_NLMIMAGE10_3E3D9F7C.jpg,train
57664-0133-88,/home/user/Github/pill_classification/pill_yolo/raw_data/splited_aug/front/57664-0133-88_NLMIMAGE10_F93FFCBF.jpg,/home/user/Github/pill_classification/pill_yolo/raw_data/splited_aug/back/57664-0133-88_NLMIMAGE10_F93FFCBF.jpg,train
57664-0136-88,/home/user/Github/pill_classification/pill_yolo/raw_data/splited_aug/front/57664-0136-88_NLMIMAGE10_54402A71.jpg,/home/user/Github/pill_classification/pill_yolo/raw_data/splited_aug/back/57664-0136-88_NLMIMAGE10_54402A71.jpg,train
57844-0019-01,/home/user/Github/pill_classification/pill_yolo/raw_data/splited_aug/front/57844-0019-01_NLMIMAGE10_8445420A.jpg,/home/user/Github/pill_classification/pill_yolo/raw_data/splited_aug/back/57844-0019-01_NLMIMAGE10_8445420A.jpg,train
57844-0322-01,/home/user/Github/pill_classification/pill_yolo/raw_data/splited_aug/front/57844-0322-01_NLMIMAGE10_E2367113.jpg,/home/user/Github/pill_classification/pill_yolo/raw_data/splited_aug/back/57844-0322-01_NLMIMAGE10_E2367113.jpg,train
57844-0323-01,/home/user/Github/pill_classification/pill_yolo/raw_data/splited_aug/front/57844-0323-01_NLMIMAGE10_CF3667E3.jpg,/home/user/Github/pill_classification/pill_yolo/raw_data/splited_aug/back/57844-0323-01_NLMIMAGE10_CF3667E3.jpg,train
57844-0324-01,/home/user/Github/pill_classification/pill_yolo/raw_data/splited_aug/front/57844-0324-01_NLMIMAGE10_DB366DE3.jpg,/home/user/Github/pill_classification/pill_yolo/raw_data/splited_aug/back/57844-0324-01_NLMIMAGE10_DB366DE3.jpg,train
59467-0318-01,/home/user/Github/pill_classification/pill_yolo/raw_data/splited_aug/front/59467-0318-01_NLMIMAGE10_BA505D52.jpg,/home/user/Github/pill_classification/pill_yolo/raw_data/splited_aug/back/59467-0318-01_NLMIMAGE10_BA505D52.jpg,train
59746-0382-06,/home/user/Github/pill_classification/pill_yolo/raw_data/splited_aug/front/59746-0382-06_NLMIMAGE10_2A45951C.jpg,/home/user/Github/pill_classification/pill_yolo/raw_data/splited_aug/back/59746-0382-06_NLMIMAGE10_2A45951C.jpg,train
59746-0383-06,/home/user/Github/pill_classification/pill_yolo/raw_data/splited_aug/front/59746-0383-06_NLMIMAGE10_7334B9F5.jpg,/home/user/Github/pill_classification/pill_yolo/raw_data/splited_aug/back/59746-0383-06_NLMIMAGE10_7334B9F5.jpg,train
59746-0384-06,/home/user/Github/pill_classification/pill_yolo/raw_data/splited_aug/front/59746-0384-06_NLMIMAGE10_E434F207.jpg,/home/user/Github/pill_classification/pill_yolo/raw_data/splited_aug/back/59746-0384-06_NLMIMAGE10_E434F207.jpg,train
59746-0385-06,/home/user/Github/pill_classification/pill_yolo/raw_data/splited_aug/front/59746-0385-06_NLMIMAGE10_9B0ECD96.jpg,/home/user/Github/pill_classification/pill_yolo/raw_data/splited_aug/back/59746-0385-06_NLMIMAGE10_9B0ECD96.jpg,train
59746-0386-06,/home/user/Github/pill_classification/pill_yolo/raw_data/splited_aug/front/59746-0386-06_NLMIMAGE10_A40ED216.jpg,/home/user/Github/pill_classification/pill_yolo/raw_data/splited_aug/back/59746-0386-06_NLMIMAGE10_A40ED216.jpg,train
